"","sessionKEY","round.dt","full_time","actor","subject","dyadID","behavior","actor.sex","actor.site","subject.sex","subject.site","new.dyad","opp.sex","n","date","undir.dyad"
"143","2021-04-05_Annemarie",2021-04-05 12:35:00,12:35:34,"BOB","BBB","BOB-BBB","NN","male","Perrine","male","Galloway",TRUE,FALSE,1,2021-04-05,"BBB-BOB"
"144","2021-04-05_Annemarie",2021-04-05 12:35:00,12:36:01,"BBB","OOP","BBB-OOP","NN","male","Galloway","female","Goulds",TRUE,TRUE,1,2021-04-05,"BBB-OOP"
"145","2021-04-05_Claire",2021-04-05 12:35:00,12:36:13,"BBB","OOP","BBB-OOP","NN","male","Galloway","female","Goulds",TRUE,TRUE,1,2021-04-05,"BBB-OOP"
"146","2021-04-05_Annemarie",2021-04-05 12:35:00,12:36:21,"OOP","BBP","OOP-BBP","NN","female","Goulds","male","Perrine",TRUE,TRUE,1,2021-04-05,"BBP-OOP"
"147","2021-04-05_Claire",2021-04-05 12:35:00,12:36:22,"OOP","BBP","OOP-BBP","NN","female","Goulds","male","Perrine",TRUE,TRUE,1,2021-04-05,"BBP-OOP"
"148","2021-04-05_Annemarie",2021-04-05 12:35:00,12:36:29,"BBP","PPO","BBP-PPO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-PPO"
"149","2021-04-05_Claire",2021-04-05 12:35:00,12:36:35,"BBP","PPO","BBP-PPO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-PPO"
"150","2021-04-05_Xavier",2021-04-05 12:35:00,12:37:09,"POO","OPP","POO-OPP","NN","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-05,"OPP-POO"
"151","2021-04-05_Xavier",2021-04-05 12:35:00,12:37:40,"PBB","OOO","PBB-OOO","allop","female","Goulds","male","Perrine",TRUE,TRUE,1,2021-04-05,"OOO-PBB"
"152","2021-04-05_Claire",2021-04-05 12:35:00,12:38:07,"POO","PPB","POO-PPB","allop","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-05,"POO-PPB"
"153","2021-04-05_Claire",2021-04-05 12:35:00,12:38:07,"PPB","POO","PPB-POO","allop","female","Galloway","male","Galloway",FALSE,TRUE,1,2021-04-05,"POO-PPB"
"154","2021-04-05_Claire",2021-04-05 12:35:00,12:38:15,"POO","PPB","POO-PPB","beak_touch","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-05,"POO-PPB"
"155","2021-04-05_Xavier",2021-04-05 12:40:00,12:40:04,"POO","PBB","POO-PBB","allop","male","Galloway","female","Goulds",TRUE,TRUE,1,2021-04-05,"PBB-POO"
"156","2021-04-05_Cesar",2021-04-05 12:40:00,12:40:42,"GOO","PBO","GOO-PBO","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-PBO"
"157","2021-04-05_Cesar",2021-04-05 12:40:00,12:40:42,"PBO","GOO","PBO-GOO","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-PBO"
"158","2021-04-05_Cesar",2021-04-05 12:40:00,12:40:45,"GOO","PBO","GOO-PBO","s2s","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-PBO"
"159","2021-04-05_Annemarie",2021-04-05 12:40:00,12:40:52,"GOP","OBG","GOP-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"GOP-OBG"
"160","2021-04-05_Annemarie",2021-04-05 12:40:00,12:40:52,"OBG","GOP","OBG-GOP","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"GOP-OBG"
"161","2021-04-05_Claire",2021-04-05 12:40:00,12:40:57,"PBO","GOO","PBO-GOO","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-PBO"
"162","2021-04-05_Claire",2021-04-05 12:40:00,12:41:08,"GOO","PBO","GOO-PBO","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-PBO"
"163","2021-04-05_Claire",2021-04-05 12:40:00,12:41:08,"PBO","GOO","PBO-GOO","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-PBO"
"164","2021-04-05_Cesar",2021-04-05 12:40:00,12:41:15,"PBO","GOO","PBO-GOO","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-PBO"
"165","2021-04-05_Xavier",2021-04-05 12:40:00,12:41:22,"OPP","BBB","OPP-BBB","s2s","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-05,"BBB-OPP"
"166","2021-04-05_Claire",2021-04-05 12:40:00,12:41:29,"OOO","POP","OOO-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-05,"OOO-POP"
"167","2021-04-05_Claire",2021-04-05 12:40:00,12:41:29,"POP","OOO","POP-OOO","NN","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-05,"OOO-POP"
"168","2021-04-05_Claire",2021-04-05 12:40:00,12:41:37,"PGG","POP","PGG-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-05,"PGG-POP"
"169","2021-04-05_Claire",2021-04-05 12:40:00,12:41:37,"POP","PGG","POP-PGG","NN","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-05,"PGG-POP"
"170","2021-04-05_Annemarie",2021-04-05 12:40:00,12:41:52,"OBG","OGO","OBG-OGO","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"OBG-OGO"
"171","2021-04-05_Annemarie",2021-04-05 12:40:00,12:41:52,"OGO","OBG","OGO-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"OBG-OGO"
"172","2021-04-05_Xavier",2021-04-05 12:40:00,12:42:36,"OOO","POP","OOO-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-05,"OOO-POP"
"173","2021-04-05_Xavier",2021-04-05 12:40:00,12:42:36,"POP","OOO","POP-OOO","NN","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-05,"OOO-POP"
"174","2021-04-05_Annemarie",2021-04-05 12:40:00,12:42:58,"POP","OOO","POP-OOO","s2s","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-05,"OOO-POP"
"175","2021-04-05_Annemarie",2021-04-05 12:40:00,12:43:15,"PGG","OOO","PGG-OOO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"OOO-PGG"
"176","2021-04-05_Cesar",2021-04-05 12:40:00,12:43:46,"PBO","GOO","PBO-GOO","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-PBO"
"177","2021-04-05_Annemarie",2021-04-05 12:40:00,12:44:32,"OBB","OBG","OBB-OBG","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"OBB-OBG"
"178","2021-04-05_Annemarie",2021-04-05 12:40:00,12:44:53,"OBB","OBG","OBB-OBG","beak_touch","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"OBB-OBG"
"179","2021-04-05_Xavier",2021-04-05 12:45:00,12:45:03,"OOO","POP","OOO-POP","s2s","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-05,"OOO-POP"
"180","2021-04-05_Cesar",2021-04-05 12:45:00,12:46:35,"BBP","BOB","BBP-BOB","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"181","2021-04-05_Cesar",2021-04-05 12:45:00,12:46:35,"BOB","BBP","BOB-BBP","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"182","2021-04-05_Annemarie",2021-04-05 12:45:00,12:46:38,"OOP","GPG","OOP-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-05,"GPG-OOP"
"183","2021-04-05_Cesar",2021-04-05 12:45:00,12:46:47,"OOO","PGG","OOO-PGG","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"OOO-PGG"
"184","2021-04-05_Cesar",2021-04-05 12:45:00,12:46:47,"PGG","OOO","PGG-OOO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"OOO-PGG"
"185","2021-04-05_Annemarie",2021-04-05 12:45:00,12:46:55,"GPG","GGO","GPG-GGO","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-05,"GGO-GPG"
"186","2021-04-05_Xavier",2021-04-05 12:45:00,12:47:20,"GOO","PBO","GOO-PBO","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-PBO"
"187","2021-04-05_Xavier",2021-04-05 12:45:00,12:47:20,"PBO","GOO","PBO-GOO","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-PBO"
"188","2021-04-05_Annemarie",2021-04-05 12:45:00,12:48:02,"BBP","OPP","BBP-OPP","NN","male","Perrine","male","Galloway",TRUE,FALSE,1,2021-04-05,"BBP-OPP"
"189","2021-04-05_Annemarie",2021-04-05 12:45:00,12:48:02,"OPP","BBP","OPP-BBP","NN","male","Galloway","male","Perrine",TRUE,FALSE,1,2021-04-05,"BBP-OPP"
"190","2021-04-05_Cesar",2021-04-05 12:45:00,12:49:57,"BBP","BOB","BBP-BOB","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"191","2021-04-05_Annemarie",2021-04-05 12:45:00,12:49:58,"GPG","OOO","GPG-OOO","NN","male","Goulds","male","Perrine",TRUE,FALSE,1,2021-04-05,"GPG-OOO"
"192","2021-04-05_Claire",2021-04-05 12:50:00,12:50:02,"BOB","BBP","BOB-BBP","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"193","2021-04-05_Annemarie",2021-04-05 12:50:00,12:50:11,"OOO","GGO","OOO-GGO","NN","male","Perrine","female","Goulds",TRUE,TRUE,1,2021-04-05,"GGO-OOO"
"194","2021-04-05_Annemarie",2021-04-05 12:50:00,12:50:47,"OOO","BOB","OOO-BOB","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BOB-OOO"
"195","2021-04-05_Claire",2021-04-05 12:50:00,12:50:49,"OBB","OBG","OBB-OBG","beak_touch","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"OBB-OBG"
"196","2021-04-05_Annemarie",2021-04-05 12:50:00,12:50:54,"BOB","BBP","BOB-BBP","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"197","2021-04-05_Claire",2021-04-05 12:50:00,12:50:54,"OBB","OBG","OBB-OBG","s2s","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"OBB-OBG"
"198","2021-04-05_Claire",2021-04-05 12:50:00,12:51:37,"BBP","BOB","BBP-BOB","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"199","2021-04-05_Cesar",2021-04-05 12:50:00,12:52:04,"BBB","POO","BBB-POO","s2s","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-05,"BBB-POO"
"200","2021-04-05_Cesar",2021-04-05 12:50:00,12:52:11,"POO","BBB","POO-BBB","beak_touch","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-05,"BBB-POO"
"201","2021-04-05_Cesar",2021-04-05 12:50:00,12:52:23,"POO","BBB","POO-BBB","allop","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-05,"BBB-POO"
"202","2021-04-05_Claire",2021-04-05 12:50:00,12:52:24,"POO","PPB","POO-PPB","allop","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-05,"POO-PPB"
"203","2021-04-05_Claire",2021-04-05 12:50:00,12:52:31,"POO","PPB","POO-PPB","beak_touch","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-05,"POO-PPB"
"204","2021-04-05_Cesar",2021-04-05 12:50:00,12:53:49,"OOO","PGG","OOO-PGG","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"OOO-PGG"
"205","2021-04-05_Cesar",2021-04-05 12:50:00,12:53:49,"PGG","OOO","PGG-OOO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"OOO-PGG"
"206","2021-04-05_Xavier",2021-04-05 12:50:00,12:53:57,"POO","PPB","POO-PPB","NN","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-05,"POO-PPB"
"207","2021-04-05_Xavier",2021-04-05 12:50:00,12:53:57,"PPB","POO","PPB-POO","NN","female","Galloway","male","Galloway",FALSE,TRUE,1,2021-04-05,"POO-PPB"
"208","2021-04-05_Cesar",2021-04-05 12:55:00,12:56:10,"GGG","PBB","GGG-PBB","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-05,"GGG-PBB"
"209","2021-04-05_Cesar",2021-04-05 12:55:00,12:56:10,"PBB","GGG","PBB-GGG","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-05,"GGG-PBB"
"210","2021-04-05_Claire",2021-04-05 12:55:00,12:56:45,"GGG","PBB","GGG-PBB","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-05,"GGG-PBB"
"211","2021-04-05_Claire",2021-04-05 12:55:00,12:56:45,"PBB","GGG","PBB-GGG","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-05,"GGG-PBB"
"212","2021-04-05_Cesar",2021-04-05 12:55:00,12:56:49,"PPB","OOP","PPB-OOP","NN","female","Galloway","female","Goulds",TRUE,FALSE,1,2021-04-05,"OOP-PPB"
"213","2021-04-05_Cesar",2021-04-05 12:55:00,12:57:34,"GGO","PPB","GGO-PPB","NN","female","Goulds","female","Galloway",TRUE,FALSE,1,2021-04-05,"GGO-PPB"
"214","2021-04-05_Xavier",2021-04-05 12:55:00,12:58:40,"BBP","BOB","BBP-BOB","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"215","2021-04-05_Xavier",2021-04-05 12:55:00,12:58:40,"BOB","BBP","BOB-BBP","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"216","2021-04-05_Xavier",2021-04-05 12:55:00,12:59:15,"PPO","BBP","PPO-BBP","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-PPO"
"217","2021-04-05_Xavier",2021-04-05 12:55:00,12:59:48,"OPP","BBB","OPP-BBB","alloF","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-05,"BBB-OPP"
"218","2021-04-05_Cesar",2021-04-05 12:55:00,12:59:54,"GOO","OBG","GOO-OBG","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-OBG"
"219","2021-04-05_Cesar",2021-04-05 13:00:00,13:00:03,"BOB","BBP","BOB-BBP","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"220","2021-04-05_Cesar",2021-04-05 13:00:00,13:00:47,"BOB","BBP","BOB-BBP","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"221","2021-04-05_Cesar",2021-04-05 13:00:00,13:00:51,"BBP","PPO","BBP-PPO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-PPO"
"222","2021-04-05_Cesar",2021-04-05 13:00:00,13:01:11,"PPO","GOO","PPO-GOO","NN","male","Perrine","male","Florida City",TRUE,FALSE,1,2021-04-05,"GOO-PPO"
"223","2021-04-05_Cesar",2021-04-05 13:00:00,13:01:15,"GOO","OPP","GOO-OPP","NN","male","Florida City","male","Galloway",TRUE,FALSE,1,2021-04-05,"GOO-OPP"
"224","2021-04-05_Cesar",2021-04-05 13:00:00,13:01:27,"BBB","OPP","BBB-OPP","beak_touch","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-05,"BBB-OPP"
"225","2021-04-05_Cesar",2021-04-05 13:00:00,13:01:42,"OPP","PBO","OPP-PBO","NN","male","Galloway","female","Florida City",TRUE,TRUE,1,2021-04-05,"OPP-PBO"
"226","2021-04-05_Cesar",2021-04-05 13:00:00,13:02:22,"POO","PPB","POO-PPB","allop","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-05,"POO-PPB"
"227","2021-04-05_Cesar",2021-04-05 13:00:00,13:02:22,"PPB","POO","PPB-POO","allop","female","Galloway","male","Galloway",FALSE,TRUE,1,2021-04-05,"POO-PPB"
"228","2021-04-05_Annemarie",2021-04-05 13:00:00,13:02:50,"OBG","POO","OBG-POO","NN","female","Florida City","male","Galloway",TRUE,TRUE,1,2021-04-05,"OBG-POO"
"229","2021-04-05_Annemarie",2021-04-05 13:00:00,13:02:50,"POO","OBG","POO-OBG","NN","male","Galloway","female","Florida City",TRUE,TRUE,1,2021-04-05,"OBG-POO"
"230","2021-04-05_Cesar",2021-04-05 13:00:00,13:04:32,"PPB","POO","PPB-POO","s2s","female","Galloway","male","Galloway",FALSE,TRUE,1,2021-04-05,"POO-PPB"
"231","2021-04-05_Claire",2021-04-05 13:05:00,13:05:01,"POO","PPB","POO-PPB","s2s","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-05,"POO-PPB"
"232","2021-04-05_Cesar",2021-04-05 13:05:00,13:06:37,"BOB","BBP","BOB-BBP","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"233","2021-04-05_Cesar",2021-04-05 13:05:00,13:06:39,"BBP","PPP","BBP-PPP","NN","male","Perrine","male","Florida City",TRUE,FALSE,1,2021-04-05,"BBP-PPP"
"234","2021-04-05_Cesar",2021-04-05 13:05:00,13:06:51,"PPP","OPP","PPP-OPP","NN","male","Florida City","male","Galloway",TRUE,FALSE,1,2021-04-05,"OPP-PPP"
"235","2021-04-05_Annemarie",2021-04-05 13:05:00,13:07:11,"PBO","GOP","PBO-GOP","s2s","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"GOP-PBO"
"236","2021-04-05_Annemarie",2021-04-05 13:05:00,13:07:21,"GOP","PPP","GOP-PPP","NN","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-05,"GOP-PPP"
"237","2021-04-05_Xavier",2021-04-05 13:05:00,13:07:26,"GOP","PBO","GOP-PBO","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"GOP-PBO"
"238","2021-04-05_Xavier",2021-04-05 13:05:00,13:07:26,"PBO","GOP","PBO-GOP","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"GOP-PBO"
"239","2021-04-05_Annemarie",2021-04-05 13:05:00,13:08:43,"BBB","OPP","BBB-OPP","NN","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-05,"BBB-OPP"
"240","2021-04-05_Annemarie",2021-04-05 13:05:00,13:08:43,"OPP","BBB","OPP-BBB","NN","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-05,"BBB-OPP"
"241","2021-04-05_Claire",2021-04-05 13:05:00,13:09:39,"POO","PPB","POO-PPB","s2s","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-05,"POO-PPB"
"242","2021-04-05_Claire",2021-04-05 13:10:00,13:11:37,"GOP","PBO","GOP-PBO","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"GOP-PBO"
"243","2021-04-05_Claire",2021-04-05 13:10:00,13:11:37,"PBO","GOP","PBO-GOP","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"GOP-PBO"
"244","2021-04-05_Annemarie",2021-04-05 13:10:00,13:12:07,"GOO","OBG","GOO-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-OBG"
"245","2021-04-05_Annemarie",2021-04-05 13:10:00,13:12:07,"OBG","GOO","OBG-GOO","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-OBG"
"246","2021-04-05_Annemarie",2021-04-05 13:15:00,13:15:37,"GOO","OBG","GOO-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-OBG"
"247","2021-04-05_Annemarie",2021-04-05 13:15:00,13:15:37,"OBG","GOO","OBG-GOO","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-OBG"
"248","2021-04-05_Annemarie",2021-04-05 13:15:00,13:17:05,"GOO","OBG","GOO-OBG","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-OBG"
"249","2021-04-05_Annemarie",2021-04-05 13:15:00,13:19:19,"PGG","OOO","PGG-OOO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"OOO-PGG"
"250","2021-04-05_Annemarie",2021-04-05 13:15:00,13:19:28,"OOO","POP","OOO-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-05,"OOO-POP"
"251","2021-04-05_Annemarie",2021-04-05 13:15:00,13:19:32,"POP","PGG","POP-PGG","NN","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-05,"PGG-POP"
"252","2021-04-05_Claire",2021-04-05 13:20:00,13:20:19,"GOO","OBG","GOO-OBG","s2s","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"GOO-OBG"
"253","2021-04-05_Claire",2021-04-05 13:20:00,13:20:43,"BBB","GOP","BBB-GOP","NN","male","Galloway","male","Florida City",TRUE,FALSE,1,2021-04-05,"BBB-GOP"
"254","2021-04-05_Claire",2021-04-05 13:20:00,13:20:43,"GOP","BBB","GOP-BBB","NN","male","Florida City","male","Galloway",TRUE,FALSE,1,2021-04-05,"BBB-GOP"
"255","2021-04-05_Claire",2021-04-05 13:20:00,13:20:55,"GOP","PBO","GOP-PBO","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"GOP-PBO"
"256","2021-04-05_Claire",2021-04-05 13:20:00,13:20:55,"PBO","GOP","PBO-GOP","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"GOP-PBO"
"257","2021-04-05_Annemarie",2021-04-05 13:20:00,13:21:06,"OOP","PBB","OOP-PBB","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-05,"OOP-PBB"
"258","2021-04-05_Annemarie",2021-04-05 13:20:00,13:21:06,"PBB","OOP","PBB-OOP","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-05,"OOP-PBB"
"259","2021-04-05_Cesar",2021-04-05 13:20:00,13:21:16,"OOO","PGG","OOO-PGG","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"OOO-PGG"
"260","2021-04-05_Cesar",2021-04-05 13:20:00,13:21:17,"PPP","PGG","PPP-PGG","NN","male","Florida City","male","Perrine",TRUE,FALSE,1,2021-04-05,"PGG-PPP"
"261","2021-04-05_Annemarie",2021-04-05 13:20:00,13:21:20,"OOP","POO","OOP-POO","NN","female","Goulds","male","Galloway",TRUE,TRUE,1,2021-04-05,"OOP-POO"
"262","2021-04-05_Cesar",2021-04-05 13:20:00,13:21:20,"PPP","OOO","PPP-OOO","NN","male","Florida City","male","Perrine",TRUE,FALSE,1,2021-04-05,"OOO-PPP"
"263","2021-04-05_Annemarie",2021-04-05 13:20:00,13:21:31,"POO","PPB","POO-PPB","s2s","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-05,"POO-PPB"
"264","2021-04-05_Xavier",2021-04-05 13:20:00,13:21:41,"GOP","PBO","GOP-PBO","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-05,"GOP-PBO"
"265","2021-04-05_Xavier",2021-04-05 13:20:00,13:21:41,"PBO","GOP","PBO-GOP","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-05,"GOP-PBO"
"266","2021-04-05_Xavier",2021-04-05 13:20:00,13:22:24,"OBG","POO","OBG-POO","NN","female","Florida City","male","Galloway",TRUE,TRUE,1,2021-04-05,"OBG-POO"
"267","2021-04-05_Xavier",2021-04-05 13:20:00,13:22:24,"POO","OBG","POO-OBG","NN","male","Galloway","female","Florida City",TRUE,TRUE,1,2021-04-05,"OBG-POO"
"268","2021-04-05_Claire",2021-04-05 13:20:00,13:23:13,"BOB","BBP","BOB-BBP","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"269","2021-04-05_Cesar",2021-04-05 13:20:00,13:23:32,"BBP","BOB","BBP-BOB","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"270","2021-04-05_Xavier",2021-04-05 13:20:00,13:24:44,"PPB","GOO","PPB-GOO","s2s","female","Galloway","male","Florida City",TRUE,TRUE,1,2021-04-05,"GOO-PPB"
"271","2021-04-05_Cesar",2021-04-05 13:20:00,13:24:49,"BBP","BOB","BBP-BOB","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"272","2021-04-05_Cesar",2021-04-05 13:20:00,13:24:49,"BOB","BBP","BOB-BBP","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"273","2021-04-05_Annemarie",2021-04-05 13:20:00,13:24:50,"BBP","BOB","BBP-BOB","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"274","2021-04-05_Annemarie",2021-04-05 13:20:00,13:24:50,"BOB","BBP","BOB-BBP","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"BBP-BOB"
"275","2021-04-05_Cesar",2021-04-05 13:25:00,13:25:26,"OOO","POP","OOO-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-05,"OOO-POP"
"276","2021-04-05_Cesar",2021-04-05 13:25:00,13:25:26,"POP","OOO","POP-OOO","NN","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-05,"OOO-POP"
"277","2021-04-05_Xavier",2021-04-05 13:25:00,13:25:46,"PBB","OOP","PBB-OOP","s2s","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-05,"OOP-PBB"
"278","2021-04-05_Cesar",2021-04-05 13:25:00,13:26:03,"OOO","PGG","OOO-PGG","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"OOO-PGG"
"279","2021-04-05_Cesar",2021-04-05 13:25:00,13:26:03,"PGG","OOO","PGG-OOO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"OOO-PGG"
"280","2021-04-05_Cesar",2021-04-05 13:25:00,13:26:05,"PGG","POP","PGG-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-05,"PGG-POP"
"281","2021-04-05_Cesar",2021-04-05 13:25:00,13:26:05,"POP","PGG","POP-PGG","NN","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-05,"PGG-POP"
"282","2021-04-05_Xavier",2021-04-05 13:25:00,13:26:14,"OOO","PGG","OOO-PGG","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"OOO-PGG"
"283","2021-04-05_Xavier",2021-04-05 13:25:00,13:26:14,"PGG","OOO","PGG-OOO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-05,"OOO-PGG"
"284","2021-04-05_Xavier",2021-04-05 13:25:00,13:26:26,"POP","PGG","POP-PGG","NN","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-05,"PGG-POP"
"285","2021-04-05_Annemarie",2021-04-05 13:25:00,13:26:47,"OOO","POP","OOO-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-05,"OOO-POP"
"286","2021-04-05_Annemarie",2021-04-05 13:25:00,13:26:51,"POP","PGG","POP-PGG","NN","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-05,"PGG-POP"
